id_old,jad_id,books_old,chapters_old,verses_old,books_new,chapters_new,verses_new,full_match_book,full_match_chapter,full_match_verse,partial_match_book,partial_match_chapter,partial_match_verse,all_found_books,all_found_chapters,all_found_verses
173,jad_occurrence__173,"[49, 57]","[4, 24]","['Galatas 4:26', 'Matthaeus 24:2']","[49, 57, 75, 75]","[4, 21, 21, 24]","['Apocalypsis 21:2', 'Apocalypsis 21:2', 'Galatas 4:26', 'Matthaeus 24:2']",False,False,False,True,True,True,True,True,True
174,jad_occurrence__174,"[23, 23, 23, 52, 56]","[8, 11, 14, 14, 53]","['2 Corinthios 8:9', 'Ioannes 11:48', 'Psalmi 14:4', 'Psalmi 14:6', 'Psalmi 53:6']","[23, 23, 52, 56]","[8, 11, 14, 53]","['2 Corinthios 8:9', 'Ioannes 11:48', 'Psalmi 14:4', 'Psalmi 53:6']",False,False,False,True,True,True,True,True,False
175,jad_occurrence__175,"[23, 49, 51, 52, 52, 52]","[8, 19, 19, 19, 24, 57]","['Ioannes 19:15', 'Ioannes 19:21', 'Ioannes 8:44', 'Lucas 19:44', 'Matthaeus 24:15', 'Psalmi 57:0']","[51, 52, 52]","[19, 19, 19]","['Ioannes 19:15', 'Ioannes 19:21', 'Lucas 19:44']",False,False,False,True,True,True,False,False,False
177,jad_occurrence__177,"[29, 29, 49, 51, 54]","[10, 21, 27, 64, 65]","['Isaias 64:10', 'Isaias 65:1', 'Lucas 21:22', 'Matthaeus 27:50', 'Romanos 10:21']","[5, 23, 29, 29, 29, 31, 31, 31, 49, 51, 75]","[3, 4, 4, 4, 6, 21, 27, 32, 64, 65, 89]","['Apocalypsis 6:12', 'Deuteronomium 32:25', 'Isaias 3:24', 'Isaias 64:10', 'Isaias 65:1', 'Lamentationes 4:10', 'Lamentationes 4:13', 'Lamentationes 4:8', 'Lucas 21:22', 'Matthaeus 27:25', 'Psalmi 89:34']",False,False,False,True,True,True,False,False,False
178,jad_occurrence__178,"[49, 49, 51]","[19, 27, 27]","['Lucas 19:42', 'Matthaeus 27:16', 'Matthaeus 27:20']","[49, 49, 49, 75, 75]","[6, 6, 27, 27, 27]","['Apocalypsis 6:3', 'Apocalypsis 6:4', 'Matthaeus 27:15', 'Matthaeus 27:20', 'Matthaeus 27:25']",False,False,False,True,True,True,False,False,False
181,jad_occurrence__181,"[2, 52]","[11, 15]","['Exodus 15:1', 'Ioannes 11:50']","[2, 52]","[11, 15]","['Exodus 15:1', 'Ioannes 11:50']",True,True,True,True,True,True,True,True,True
182,jad_occurrence__182,[53],[13],['Actus Apostolorum 13:46'],"[35, 53]","[7, 13]","['Actus Apostolorum 13:46', 'Osee 7:4']",False,False,False,True,True,True,True,True,True
183,jad_occurrence__183,"[23, 23, 33, 52]","[14, 16, 45, 80]","['Ezechiel 16:13', 'Ioannes 14:31', 'Psalmi 45:2', 'Psalmi 80:13']","[23, 23, 33, 52]","[14, 16, 45, 80]","['Ezechiel 16:13', 'Ioannes 14:31', 'Psalmi 45:2', 'Psalmi 80:13']",True,True,True,True,True,True,True,True,True
184,jad_occurrence__184,"[33, 75]","[3, 11]","['Apocalypsis 11:2', 'Ezechiel 3:26']","[33, 49, 49, 75, 75, 75]","[3, 5, 6, 11, 11, 11]","['Apocalypsis 11:2', 'Apocalypsis 11:3', 'Apocalypsis 11:4', 'Ezechiel 3:26', 'Matthaeus 5:16', 'Matthaeus 6:3']",False,False,False,True,True,True,True,True,True
187,jad_occurrence__187,"[5, 5, 29, 75, 75, 75]","[5, 19, 19, 19, 32, 32]","['Apocalypsis 19:15', 'Apocalypsis 19:15', 'Apocalypsis 19:16', 'Deuteronomium 32:32', 'Deuteronomium 32:34', 'Isaias 5:1']","[5, 29, 75, 75, 75]","[5, 19, 19, 19, 32]","['Apocalypsis 19:15', 'Apocalypsis 19:15', 'Apocalypsis 19:16', 'Deuteronomium 32:32', 'Isaias 5:1']",False,False,False,True,True,True,True,True,False
188,jad_occurrence__188,"[34, 34, 34, 34]","[7, 7, 7, 7]","['Daniel 7:4', 'Daniel 7:5', 'Daniel 7:6', 'Daniel 7:7']",[34],[0],['Daniel 0:0'],False,False,False,True,False,False,True,False,False
189,jad_occurrence__189,"[33, 36, 75]","[2, 3, 16]","['Apocalypsis 2:9', 'Ezechiel 16:3', 'Ioel 3:4']","[33, 36, 75]","[2, 3, 16]","['Apocalypsis 2:9', 'Ezechiel 16:3', 'Ioel 3:7']",True,True,False,True,True,True,True,True,False
190,jad_occurrence__190,"[23, 37]","[3, 59]","['Amos 3:12', 'Psalmi 59:11']","[23, 37]","[3, 59]","['Amos 3:12', 'Psalmi 59:11']",True,True,True,True,True,True,True,True,True
191,jad_occurrence__191,[23],[80],['Psalmi 80:14'],"[23, 49]","[23, 80]","['Matthaeus 23:34', 'Psalmi 80:14']",False,False,False,True,True,True,True,True,True
192,jad_occurrence__192,"[29, 52]","[5, 6]","['Ioannes 6:9', 'Isaias 5:13']",[29],[5],['Isaias 5:13'],False,False,False,True,True,True,False,False,False
193,jad_occurrence__193,"[52, 52]","[8, 8]","['Ioannes 8:21', 'Ioannes 8:23']",[52],[8],['Ioannes 8:23'],False,False,False,True,True,True,True,True,False
194,jad_occurrence__194,"[22, 22, 22]","[9, 9, 9]","['Iob 9:5', 'Iob 9:6', 'Iob 9:7']","[22, 22, 22]","[9, 9, 9]","['Iob 9:5', 'Iob 9:6', 'Iob 9:7']",True,True,True,True,True,True,True,True,True
195,jad_occurrence__195,"[5, 12, 25, 34, 49]","[3, 7, 9, 11, 17]","['2 Regum 17:6', 'Daniel 7:7', 'Deuteronomium 9:6', 'Ecclesiastes 3:4', 'Matthaeus 11:16']","[25, 34, 49]","[3, 7, 11]","['Daniel 7:7', 'Ecclesiastes 3:4', 'Matthaeus 11:16']",False,False,False,True,True,True,False,False,False
196,jad_occurrence__196,"[29, 30, 54]","[9, 12, 29]","['Ieremias 12:8', 'Isaias 29:1', 'Romanos 9:4']","[29, 30, 54]","[9, 12, 29]","['Ieremias 12:8', 'Isaias 29:1', 'Romanos 9:4']",True,True,True,True,True,True,True,True,True
197,jad_occurrence__197,[23],[80],['Psalmi 80:13'],[23],[80],['Psalmi 80:13'],True,True,True,True,True,True,True,True,True
198,jad_occurrence__198,"[30, 30, 52]","[11, 17, 17]","['Ieremias 17:13', 'Ieremias 17:17', 'Ioannes 11:48']","[1, 23, 30, 30, 52, 52]","[11, 11, 17, 17, 49, 69]","['Genesis 49:10', 'Ieremias 17:13', 'Ieremias 17:18', 'Ioannes 11:47', 'Ioannes 11:48', 'Psalmi 69:28']",False,False,False,True,True,True,True,True,False
199,jad_occurrence__199,[34],[9],['Daniel 9:26'],"[34, 34]","[9, 9]","['Daniel 9:26', 'Daniel 9:27']",False,False,False,True,True,True,True,True,True
200,jad_occurrence__200,"[22, 34, 54]","[1, 11, 12]","['Daniel 12:1', 'Iob 1:1', 'Romanos 11:25']","[33, 34]","[4, 14]","['Daniel 4:33', 'Ezechiel 14:14']",False,False,False,True,False,False,False,False,False
201,jad_occurrence__201,"[1, 49, 57]","[4, 21, 27]","['Galatas 4:25', 'Genesis 21:9', 'Matthaeus 27:50']","[1, 1, 16, 51, 52, 52, 57]","[4, 19, 19, 21, 21, 21, 36]","['2 Paralipomenon 36:19', 'Galatas 4:25', 'Genesis 21:10', 'Genesis 21:9', 'Ioannes 19:1', 'Ioannes 19:18', 'Lucas 21:24']",False,False,False,True,True,True,False,False,False
202,jad_occurrence__202,"[29, 29, 29]","[1, 64, 64]","['Isaias 1:10', 'Isaias 64:10', 'Isaias 64:7']","[29, 29, 29]","[1, 64, 64]","['Isaias 1:10', 'Isaias 64:10', 'Isaias 64:7']",True,True,True,True,True,True,True,True,True
203,jad_occurrence__203,"[10, 24, 67]","[8, 12, 17]","['2 Samuel 8:14', 'Hebraeos 12:16', 'Proverbia 17:2']","[10, 24, 67]","[8, 12, 17]","['2 Samuel 8:14', 'Hebraeos 12:16', 'Proverbia 17:2']",True,True,True,True,True,True,True,True,True
204,jad_occurrence__204,[23],[80],['Psalmi 80:13'],"[23, 23]","[80, 80]","['Psalmi 80:13', 'Psalmi 80:14']",False,False,False,True,True,True,True,True,True
205,jad_occurrence__205,[5],[32],['Deuteronomium 32:24'],[],[],[],False,False,False,False,False,False,False,False,False
206,jad_occurrence__206,"[23, 52]","[11, 35]","['Ioannes 11:48', 'Psalmi 35:1']","[23, 23, 52]","[11, 35, 35]","['Ioannes 11:48', 'Psalmi 35:1', 'Psalmi 35:1']",False,False,False,True,True,True,True,True,True
207,jad_occurrence__207,"[12, 49, 52]","[2, 19, 27]","['2 Regum 2:23', 'Ioannes 19:17', 'Matthaeus 27:28']",[12],[2],['2 Regum 2:23'],False,False,False,True,True,True,False,False,False
208,jad_occurrence__208,"[29, 29, 29]","[6, 6, 6]","['Isaias 6:10', 'Isaias 6:11', 'Isaias 6:11']",[29],[6],['Isaias 6:10'],False,False,False,True,True,True,True,True,False
209,jad_occurrence__209,"[49, 53]","[2, 27]","['Actus Apostolorum 2:37', 'Matthaeus 27:25']","[29, 29, 29, 49, 49, 53, 53]","[1, 1, 1, 2, 2, 23, 27]","['Actus Apostolorum 2:37', 'Actus Apostolorum 2:38', 'Isaias 1:14', 'Isaias 1:15', 'Isaias 1:16', 'Matthaeus 23:37', 'Matthaeus 27:25']",False,False,False,True,True,True,True,True,True
210,jad_occurrence__210,"[2, 5, 12, 49]","[12, 25, 27, 28]","['2 Regum 25:8', 'Deuteronomium 28:52', 'Exodus 12:11', 'Matthaeus 27:50']","[0, 49]","[0, 27]","['Matthaeus 27:50', 'Moses 0:0']",False,False,False,True,True,True,False,False,False
212,jad_occurrence__212,"[5, 34, 49]","[9, 27, 28]","['Daniel 9:26', 'Deuteronomium 28:66', 'Matthaeus 27:50']","[5, 34, 49]","[9, 27, 28]","['Daniel 9:26', 'Deuteronomium 28:66', 'Matthaeus 27:2']",True,True,False,True,True,True,True,True,False
213,jad_occurrence__213,"[23, 49, 49]","[22, 22, 78]","['Matthaeus 22:7', 'Matthaeus 22:8', 'Psalmi 78:49']","[23, 49, 49]","[22, 22, 78]","['Matthaeus 22:7', 'Matthaeus 22:8', 'Psalmi 78:49']",True,True,True,True,True,True,True,True,True
214,jad_occurrence__214,[23],[80],['Psalmi 80:13'],[23],[80],['Psalmi 80:13'],True,True,True,True,True,True,True,True,True
216,jad_occurrence__216,"[12, 29]","[7, 24]","['2 Regum 24:7', 'Isaias 7:18']",[29],[27],['Isaias 27:12'],False,False,False,True,False,False,False,False,False
217,jad_occurrence__217,[30],[8],['Ieremias 8:1'],[30],[8],['Ieremias 8:1'],True,True,True,True,True,True,True,True,True
218,jad_occurrence__218,"[30, 49, 52]","[18, 19, 27]","['Ieremias 18:21', 'Ioannes 19:15', 'Matthaeus 27:25']","[30, 49, 52]","[18, 19, 27]","['Ieremias 18:21', 'Ioannes 19:15', 'Matthaeus 27:25']",True,True,True,True,True,True,True,True,True
219,jad_occurrence__219,[30],[16],['Ieremias 16:17'],"[30, 30]","[16, 16]","['Ieremias 16:17', 'Ieremias 16:18']",False,False,False,True,True,True,True,True,True
222,jad_occurrence__222,[30],[23],['Ieremias 23:1'],"[30, 30]","[23, 36]","['Ieremias 23:1', 'Ieremias 36:30']",False,False,False,True,True,True,True,True,True
225,jad_occurrence__225,"[12, 49]","[2, 27]","['2 Regum 2:23', 'Matthaeus 27:40']","[12, 49]","[2, 27]","['2 Regum 2:23', 'Matthaeus 27:40']",True,True,True,True,True,True,True,True,True
226,jad_occurrence__226,"[50, 51, 52, 52]","[15, 19, 19, 23]","['Ioannes 19:15', 'Ioannes 19:6', 'Lucas 23:21', 'Marcus 15:13']","[49, 51, 51]","[23, 23, 27]","['Lucas 23:21', 'Lucas 23:34', 'Matthaeus 27:50']",False,False,False,True,True,True,False,False,False
227,jad_occurrence__227,[51],[13],['Lucas 13:7'],[51],[13],['Lucas 13:6'],True,True,False,True,True,False,True,True,False
228,jad_occurrence__228,[33],[5],['Ezechiel 5:1'],[33],[5],['Ezechiel 5:1'],True,True,True,True,True,True,True,True,True
229,jad_occurrence__229,[1],[9],['Genesis 9:27'],[1],[9],['Genesis 9:27'],True,True,True,True,True,True,True,True,True
230,jad_occurrence__230,"[11, 52, 52]","[11, 11, 17]","['1 Regum 17:19', 'Ioannes 11:48', 'Ioannes 11:49']","[11, 52, 52]","[11, 11, 17]","['1 Regum 17:19', 'Ioannes 11:48', 'Ioannes 11:50']",True,True,False,True,True,True,True,True,False
232,jad_occurrence__232,"[12, 49, 49]","[2, 23, 24]","['2 Regum 2:23', 'Matthaeus 23:37', 'Matthaeus 24:2']","[12, 49]","[2, 23]","['2 Regum 2:23', 'Matthaeus 23:37']",False,False,False,True,True,True,True,False,False
233,jad_occurrence__233,[12],[2],['2 Regum 2:23'],"[12, 23, 29]","[2, 51, 85]","['2 Regum 2:23', 'Isaias 51:17', 'Psalmi 85:5']",False,False,False,True,True,True,True,True,True
234,jad_occurrence__234,[23],[88],['Psalmi 88:11'],[23],[88],['Psalmi 88:11'],True,True,True,True,True,True,True,True,True
235,jad_occurrence__235,"[55, 57]","[3, 4]","['1 Corinthios 3:17', 'Galatas 4:22']","[55, 57]","[3, 4]","['1 Corinthios 3:17', 'Galatas 4:22']",True,True,True,True,True,True,True,True,True
237,jad_occurrence__237,[51],[13],['Lucas 13:35'],[51],[13],['Lucas 13:35'],True,True,True,True,True,True,True,True,True
238,jad_occurrence__238,"[23, 49]","[7, 24]","['Matthaeus 24:2', 'Psalmi 7:11']",[],[],[],False,False,False,False,False,False,False,False,False
240,jad_occurrence__240,[49],[8],['Matthaeus 8:29'],[49],[8],['Matthaeus 8:29'],True,True,True,True,True,True,True,True,True
241,jad_occurrence__241,[49],[28],['Matthaeus 28:18'],[49],[28],['Matthaeus 28:18'],True,True,True,True,True,True,True,True,True
242,jad_occurrence__242,"[1, 12, 52, 53]","[2, 5, 11, 50]","['2 Regum 2:23', 'Actus Apostolorum 5:38', 'Genesis 50:20', 'Ioannes 11:48']","[1, 12, 49, 49, 52]","[2, 11, 27, 28, 50]","['2 Regum 2:23', 'Genesis 50:20', 'Ioannes 11:48', 'Matthaeus 27:50', 'Matthaeus 28:5']",False,False,False,True,True,True,False,False,False
243,jad_occurrence__243,[49],[11],['Matthaeus 11:30'],[49],[11],['Matthaeus 11:30'],True,True,True,True,True,True,True,True,True
244,jad_occurrence__244,"[33, 49, 49]","[5, 25, 27]","['Ezechiel 5:1', 'Matthaeus 25:41', 'Matthaeus 27:25']",[],[],[],False,False,False,False,False,False,False,False,False
245,jad_occurrence__245,"[7, 7, 12, 49]","[2, 15, 16, 27]","['2 Regum 2:23', 'Iudices 15:4', 'Iudices 16:0', 'Matthaeus 27:29']","[7, 7, 12, 49]","[2, 15, 16, 27]","['2 Regum 2:23', 'Iudices 15:4', 'Iudices 16:17', 'Matthaeus 27:29']",True,True,False,True,True,True,True,True,False
247,jad_occurrence__247,[49],[27],['Matthaeus 27:40'],"[12, 49]","[2, 27]","['2 Regum 2:23', 'Matthaeus 27:40']",False,False,False,True,True,True,True,True,True
249,jad_occurrence__249,"[23, 51, 51, 75]","[19, 21, 23, 63]","['Apocalypsis 19:21', 'Lucas 21:24', 'Lucas 23:21', 'Psalmi 63:10']","[23, 51, 51, 75]","[19, 21, 23, 63]","['Apocalypsis 19:15', 'Lucas 21:24', 'Lucas 23:21', 'Psalmi 63:10']",True,True,False,True,True,True,True,True,False
250,jad_occurrence__250,"[1, 9]","[4, 15]","['1 Samuel 15:22', 'Genesis 4:3']",[],[],[],False,False,False,False,False,False,False,False,False
252,jad_occurrence__252,"[49, 50, 52]","[10, 11, 13]","['Ioannes 11:48', 'Marcus 13:9', 'Matthaeus 10:22']","[49, 50, 52]","[10, 11, 13]","['Ioannes 11:48', 'Marcus 13:9', 'Matthaeus 10:22']",True,True,True,True,True,True,True,True,True
253,jad_occurrence__253,"[9, 31, 52, 52]","[1, 4, 19, 19]","['1 Samuel 4:17', 'Ioannes 19:15', 'Ioannes 19:30', 'Lamentationes 1:15']","[3, 9, 52]","[4, 19, 26]","['1 Samuel 4:11', 'Ioannes 19:15', 'Leviticus 26:25']",False,False,False,True,True,True,False,False,False
254,jad_occurrence__254,"[23, 49, 52]","[11, 24, 27]","['Ioannes 11:48', 'Matthaeus 27:16', 'Psalmi 24:8']","[23, 23, 53, 59]","[3, 4, 24, 24]","['Actus Apostolorum 4:33', 'Philippenses 3:20', 'Psalmi 24:8', 'Psalmi 24:8']",False,False,False,True,True,True,False,False,False
256,jad_occurrence__256,"[23, 23]","[80, 80]","['Psalmi 80:12', 'Psalmi 80:14']",[23],[80],['Psalmi 80:12'],False,False,False,True,True,True,True,True,False
258,jad_occurrence__258,"[51, 51, 51]","[19, 19, 19]","['Lucas 19:41', 'Lucas 19:43', 'Lucas 19:44']","[51, 51, 51, 51]","[19, 19, 19, 19]","['Lucas 19:41', 'Lucas 19:42', 'Lucas 19:43', 'Lucas 19:44']",False,False,False,True,True,True,True,True,True
259,jad_occurrence__259,[51],[19],['Lucas 19:41'],[51],[19],['Lucas 19:41'],True,True,True,True,True,True,True,True,True
260,jad_occurrence__260,[51],[21],['Lucas 21:20'],"[51, 51]","[21, 21]","['Lucas 21:20', 'Lucas 21:21']",False,False,False,True,True,True,True,True,True
261,jad_occurrence__261,"[51, 51]","[21, 21]","['Lucas 21:20', 'Lucas 21:21']","[51, 51]","[21, 21]","['Lucas 21:20', 'Lucas 21:21']",True,True,True,True,True,True,True,True,True
264,jad_occurrence__264,[51],[19],['Lucas 19:14'],[51],[19],['Lucas 19:14'],True,True,True,True,True,True,True,True,True
265,jad_occurrence__265,"[52, 52]","[11, 19]","['Ioannes 11:48', 'Ioannes 19:15']","[52, 52]","[11, 19]","['Ioannes 11:48', 'Ioannes 19:15']",True,True,True,True,True,True,True,True,True
266,jad_occurrence__266,[49],[8],['Matthaeus 8:12'],[49],[8],['Matthaeus 8:12'],True,True,True,True,True,True,True,True,True
267,jad_occurrence__267,"[30, 51]","[8, 19]","['Ieremias 8:7', 'Lucas 19:42']","[30, 51, 51]","[8, 19, 19]","['Ieremias 8:7', 'Lucas 19:42', 'Lucas 19:44']",False,False,False,True,True,True,True,True,True
268,jad_occurrence__268,[23],[71],['Psalmi 71:16'],[23],[71],['Psalmi 71:16'],True,True,True,True,True,True,True,True,True
270,jad_occurrence__270,"[25, 25, 25]","[11, 12, 12]","['Ecclesiastes 11:9', 'Ecclesiastes 12:1', 'Ecclesiastes 12:6']","[25, 25, 25, 29, 30]","[11, 12, 12, 25, 37]","['Ecclesiastes 11:9', 'Ecclesiastes 12:1', 'Ecclesiastes 12:2', 'Ieremias 25:9', 'Isaias 37:36']",False,False,False,True,True,True,True,True,False
273,jad_occurrence__273,"[49, 51, 51]","[10, 19, 24]","['Lucas 19:43', 'Lucas 24:44', 'Matthaeus 10:16']","[49, 51, 51]","[10, 19, 24]","['Lucas 19:0', 'Lucas 24:0', 'Matthaeus 10:0']",True,True,False,True,True,False,True,True,False
274,jad_occurrence__274,[49],[7],['Matthaeus 7:0'],"[49, 49]","[7, 27]","['Matthaeus 27:50', 'Matthaeus 7:0']",False,False,False,True,True,True,True,True,True
276,jad_occurrence__276,"[29, 51, 51, 51]","[4, 4, 21, 61]","['Isaias 61:1', 'Lucas 21:20', 'Lucas 4:18', 'Lucas 4:18']","[29, 29, 51, 51]","[4, 21, 61, 61]","['Isaias 61:1', 'Isaias 61:2', 'Lucas 21:20', 'Lucas 4:18']",False,False,False,True,True,True,True,True,True
280,jad_occurrence__280,[29],[53],['Isaias 53:7'],"[29, 68]","[5, 53]","['Iacobi 5:7', 'Isaias 53:7']",False,False,False,True,True,True,True,True,True
281,jad_occurrence__281,"[29, 34]","[5, 9]","['Daniel 9:26', 'Isaias 5:2']","[29, 34]","[5, 9]","['Daniel 9:26', 'Isaias 5:2']",True,True,True,True,True,True,True,True,True
282,jad_occurrence__282,"[29, 30, 52]","[3, 5, 19]","['Ieremias 5:10', 'Ioannes 19:15', 'Isaias 3:8']","[29, 30, 52]","[3, 5, 19]","['Ieremias 5:10', 'Ioannes 19:15', 'Isaias 3:8']",True,True,True,True,True,True,True,True,True
283,jad_occurrence__283,[49],[23],['Matthaeus 23:32'],[49],[23],['Matthaeus 23:32'],True,True,True,True,True,True,True,True,True
284,jad_occurrence__284,"[51, 51, 51]","[19, 21, 21]","['Lucas 19:41', 'Lucas 21:20', 'Lucas 21:23']","[51, 51, 51]","[19, 21, 21]","['Lucas 19:41', 'Lucas 21:20', 'Lucas 21:23']",True,True,True,True,True,True,True,True,True
285,jad_occurrence__285,[53],[5],['Actus Apostolorum 5:41'],[53],[5],['Actus Apostolorum 5:41'],True,True,True,True,True,True,True,True,True
286,jad_occurrence__286,"[49, 75]","[21, 22]","['Apocalypsis 21:2', 'Matthaeus 22:7']",[75],[21],['Apocalypsis 21:2'],False,False,False,True,True,True,False,False,False
291,jad_occurrence__291,[49],[27],['Matthaeus 27:45'],[52],[19],['Ioannes 19:17'],False,False,False,False,False,False,False,False,False
292,jad_occurrence__292,[23],[79],['Psalmi 79:14'],[23],[79],['Psalmi 79:14'],True,True,True,True,True,True,True,True,True
297,jad_occurrence__297,[49],[27],['Matthaeus 27:50'],"[49, 49, 49, 75]","[1, 1, 27, 27]","['Apocalypsis 1:9', 'Matthaeus 1:18', 'Matthaeus 27:35', 'Matthaeus 27:50']",False,False,False,True,True,True,True,True,True
298,jad_occurrence__298,"[49, 49, 52]","[18, 27, 27]","['Ioannes 18:6', 'Matthaeus 27:45', 'Matthaeus 27:51']","[49, 49, 52, 52]","[11, 18, 27, 27]","['Ioannes 11:48', 'Ioannes 18:6', 'Matthaeus 27:45', 'Matthaeus 27:51']",False,False,False,True,True,True,True,True,True
302,jad_occurrence__302,"[68, 68]","[5, 5]","['Iacobi 5:3', 'Iacobi 5:7']","[68, 68]","[5, 5]","['Iacobi 5:3', 'Iacobi 5:7']",True,True,True,True,True,True,True,True,True
303,jad_occurrence__303,[53],[7],['Actus Apostolorum 7:51'],[53],[7],['Actus Apostolorum 7:51'],True,True,True,True,True,True,True,True,True
304,jad_occurrence__304,"[9, 49, 49]","[24, 24, 31]","['1 Samuel 31:2', 'Matthaeus 24:20', 'Matthaeus 24:3']","[10, 49, 49]","[4, 24, 24]","['2 Samuel 4:4', 'Matthaeus 24:20', 'Matthaeus 24:3']",False,False,False,True,True,True,False,False,False
305,jad_occurrence__305,"[1, 1, 52]","[1, 1, 19]","['Genesis 1:20', 'Genesis 1:26', 'Ioannes 19:34']",[],[],[],False,False,False,False,False,False,False,False,False
307,jad_occurrence__307,"[49, 52]","[11, 23]","['Ioannes 11:48', 'Matthaeus 23:13']","[49, 52]","[11, 23]","['Ioannes 11:48', 'Matthaeus 23:13']",True,True,True,True,True,True,True,True,True
308,jad_occurrence__308,"[51, 52]","[11, 13]","['Ioannes 11:48', 'Lucas 13:7']",[],[],[],False,False,False,False,False,False,False,False,False
309,jad_occurrence__309,"[49, 51, 52]","[11, 13, 23]","['Ioannes 11:48', 'Lucas 13:7', 'Matthaeus 23:13']","[49, 52]","[11, 23]","['Ioannes 11:48', 'Matthaeus 23:13']",False,False,False,True,True,True,False,False,False
310,jad_occurrence__310,"[49, 49, 51]","[23, 24, 24]","['Lucas 23:29', 'Matthaeus 24:16', 'Matthaeus 24:19']","[49, 49, 51]","[23, 24, 24]","['Lucas 23:29', 'Matthaeus 24:16', 'Matthaeus 24:19']",True,True,True,True,True,True,True,True,True
311,jad_occurrence__311,[49],[16],['Matthaeus 16:18'],[49],[16],['Matthaeus 16:18'],True,True,True,True,True,True,True,True,True
312,jad_occurrence__312,"[51, 52]","[11, 19]","['Ioannes 11:48', 'Lucas 19:41']","[51, 52]","[11, 19]","['Ioannes 11:48', 'Lucas 19:41']",True,True,True,True,True,True,True,True,True
314,jad_occurrence__314,"[6, 35, 49]","[2, 7, 27]","['Josue 7:25', 'Matthaeus 27:3', 'Osee 2:15']","[6, 35]","[2, 7]","['Josue 7:0', 'Osee 2:15']",False,False,False,True,True,True,False,False,False
315,jad_occurrence__315,"[23, 49, 49, 52]","[2, 19, 19, 27]","['Ioannes 19:10', 'Matthaeus 19:28', 'Matthaeus 27:2', 'Psalmi 2:4']","[49, 52]","[19, 27]","['Ioannes 19:10', 'Matthaeus 27:50']",False,False,False,True,True,True,False,False,False
316,jad_occurrence__316,"[36, 36, 47]","[1, 2, 2]","['1 Machabaeorum 1:30', 'Ioel 2:1', 'Ioel 2:2']","[36, 36, 36, 47]","[1, 2, 2, 2]","['1 Machabaeorum 1:30', 'Ioel 2:1', 'Ioel 2:2', 'Ioel 2:3']",False,False,False,True,True,True,True,True,True
317,jad_occurrence__317,[37],[1],['Amos 1:6'],[37],[1],['Amos 1:6'],True,True,True,True,True,True,True,True,True
318,jad_occurrence__318,"[37, 37, 71]","[3, 3, 5]","['1 Ioannis 5:19', 'Amos 3:6', 'Amos 3:7']","[11, 12, 30, 37, 37, 51, 71]","[3, 3, 5, 12, 17, 21, 25]","['1 Ioannis 5:19', '1 Regum 12:28', '2 Regum 17:6', 'Amos 3:6', 'Amos 3:7', 'Ieremias 25:9', 'Lucas 21:20']",False,False,False,True,True,True,True,True,True
319,jad_occurrence__319,"[37, 49, 49, 49]","[5, 23, 23, 23]","['Amos 5:1', 'Matthaeus 23:13', 'Matthaeus 23:37', 'Matthaeus 23:38']","[37, 37, 49, 49, 49]","[5, 9, 23, 23, 23]","['Amos 5:1', 'Amos 9:6', 'Matthaeus 23:13', 'Matthaeus 23:37', 'Matthaeus 23:38']",False,False,False,True,True,True,True,True,True
320,jad_occurrence__320,"[37, 37, 52]","[8, 9, 11]","['Amos 8:8', 'Amos 9:5', 'Ioannes 11:48']","[37, 37, 52]","[8, 8, 11]","['Amos 8:8', 'Amos 8:9', 'Ioannes 11:48']",True,False,False,True,True,True,True,False,False
